111611564	-1.197878	210.881745	33.824442	2.955705	-171.198261	33.691190	0.011988	0.033356	-4.481013	0.000000
111611644	-1.197878	210.881745	33.824442	3.281122	-174.230650	33.644615	0.008397	0.029765	-4.481013	0.000000
111611728	-1.197878	210.881745	33.824442	3.195522	-174.450295	33.635907	0.008714	0.030082	-4.481013	0.000000
111611812	-1.197878	210.881745	33.824442	3.109119	-174.361403	33.640255	0.009083	0.030452	-4.481013	0.000000
111611896	-1.197878	210.881745	33.824442	3.042873	-174.492424	33.649765	0.009347	0.030716	-4.481013	0.000000
111611980	-1.197878	210.881745	33.824442	2.961997	-175.007658	33.664893	0.009559	0.030927	-4.481013	0.000000
111612060	-1.197878	210.881745	33.824442	2.895253	-174.824525	33.669004	0.009876	0.031244	-4.481013	0.000000
111612144	-1.197878	210.881745	33.824442	2.887322	-174.409674	33.663305	0.010087	0.031455	-4.481013	0.000000
111612228	-0.876787	208.763494	33.781148	3.088391	-172.450790	33.653762	0.010298	0.031666	-4.423152	0.000000
111612308	-0.876787	208.763494	33.781148	2.914561	-174.767356	33.655011	0.009559	0.030927	-4.423152	0.000000
111612388	-0.876787	208.763494	33.781148	3.117941	-172.285153	33.648791	0.009770	0.031138	-4.423152	0.000000
111612476	-0.876787	208.763494	33.781148	3.141302	-171.887801	33.675032	0.009928	0.031296	-4.423152	0.000000
111612556	-0.876787	208.763494	33.781148	3.117803	-172.293435	33.657919	0.010087	0.031455	-4.423152	0.000000
111612652	-0.159455	203.938004	33.760105	3.095612	-172.250079	33.666896	0.010245	0.031613	-4.301001	0.000000
111612744	-0.159455	203.938004	33.760105	3.090620	-174.723716	33.650358	0.008291	0.029659	-4.301001	0.000000
111612824	-0.159455	203.938004	33.760105	3.033238	-174.873296	33.641471	0.008397	0.029765	-4.301001	0.000000
111612908	-0.159455	203.938004	33.760105	3.010474	-175.189972	33.637616	0.008450	0.029818	-4.301001	0.000000
111612992	-0.159455	203.938004	33.760105	3.061755	-174.464679	33.654300	0.008450	0.029818	-4.301001	0.000000
111613108	0.487338	199.250991	33.746485	3.267485	-173.087102	33.664610	0.008450	0.029818	-4.185279	0.000000
111613188	0.487338	199.250991	33.746485	3.127563	-175.084703	33.679023	0.007446	0.028814	-4.185279	0.000000
111613280	0.487338	199.250991	33.746485	3.332674	-175.344353	33.665917	0.006337	0.027705	-4.185279	0.000000
111613364	0.487338	199.250991	33.746485	3.331922	-175.410381	33.638291	0.006179	0.027547	-4.185279	0.000000
111613444	0.487338	199.250991	33.746485	3.361941	-174.818494	33.618392	0.006073	0.027441	-4.185279	0.000000
111613524	0.487338	199.250991	33.746485	3.356615	-174.881023	33.627771	0.005862	0.027230	-4.185279	0.000000
111613608	0.487338	199.250991	33.746485	3.374998	-174.889977	33.627800	0.005704	0.027072	-4.185279	0.000000
111613692	0.487338	199.250991	33.746485	3.366796	-175.203266	33.623915	0.005440	0.026808	-4.185279	0.000000
111613772	0.487338	199.250991	33.746485	3.386614	-175.496146	33.638520	0.005176	0.026544	-4.185279	0.000000
111613856	0.487338	199.250991	33.746485	3.387144	-175.451181	33.638409	0.004964	0.026332	-4.185279	0.000000
111613936	0.487338	199.250991	33.746485	3.419887	-175.425625	33.619829	0.004700	0.026068	-4.185279	0.000000
111614020	0.487338	199.250991	33.746485	3.457178	-175.406236	33.629065	0.004436	0.025804	-4.185279	0.000000
111614100	0.487338	199.250991	33.746485	3.449441	-175.269966	33.610220	0.004225	0.025593	-4.185279	0.000000
111614184	0.487338	199.250991	33.746485	3.525081	-174.687517	33.627379	0.003908	0.025276	-4.185279	0.000000
111614264	1.952123	187.052185	33.631395	3.510571	-174.752404	33.622911	0.003644	0.025012	-4.185279	0.000000
111614372	2.254570	183.990261	33.613019	3.565953	-174.753562	33.641399	0.003327	0.024695	-3.928119	0.000000
111614460	2.299633	183.390099	33.618932	4.457790	-175.458262	33.703778	-0.001162	0.020206	-3.883116	0.000000
111614540	2.299633	183.390099	33.618932	4.772799	-175.506131	33.694792	-0.002324	0.019044	-3.883116	0.000000
